entry_point,image_base,size_of_image,size_code_section,dll_flag,num_sections,entropia_max,entropia_media,num_importaciones,num_dlls_importadas,num_exportaciones,file_size,label
2393,2344312529,131821,31749,56196,2,7.210374044343109,7.670964085079643,4,2,1,16031,1
15463,16777216,4315981,27148,288,4,5.647041917043552,3.6492592623386235,122,13,0,1805046,0
3176,589078870,93372,46645,10758,2,7.492258564664392,7.429061577363884,19,4,1,22019,1
472,3377459912,31607,38834,21241,11,7.441032328485321,6.956763711545454,4,4,0,45825,1
10099,4194304,1139781,1044309,256,5,5.487952432972755,4.880193039425495,209,7,1,3329582,0
10956,16777216,224642,225623,320,5,4.90629720450934,4.408923456328393,55,17,1,1613273,0
6134,4194304,3026795,1673367,320,4,5.7456056849729755,5.1180925768609775,54,8,4,346879,0
6531,16777216,3017162,1232420,288,3,4.849209313673775,4.904209134972827,184,5,2,4792793,0
1336,1911604900,49608,22852,22296,11,7.703225705194714,6.8026292600595175,21,1,1,65362,1
10766,4194304,636874,785817,256,4,5.486756679794,5.197230992581273,92,18,2,3015847,0
4313,4194304,4636570,1576360,352,3,4.3207433073106944,5.327662178985421,72,12,4,4981490,0
268,2671133808,55652,30610,3256,9,7.293199464502977,7.068988451805634,11,1,0,78921,1
7551,4194304,1162212,666272,288,5,4.590933838522462,4.562998663664757,137,15,1,4194192,0
4812,16777216,587852,425829,256,3,4.315603591415705,4.216911290865124,181,5,2,2128913,0
12564,16777216,1679515,123184,352,3,5.11225204491708,4.969406977799171,51,15,0,1976639,0
14747,16777216,2468784,1498101,288,5,6.065614052998654,4.8817735928625705,122,9,1,3561735,0
4182,16777216,4766900,1615950,288,6,4.373779348723347,5.015228755743824,97,8,0,2704578,0
13433,4194304,4189412,1420862,352,3,5.689371278901424,3.950484605399224,204,16,4,3304572,0
2838,882671055,28263,43272,34449,1,7.646223339766795,7.209391123319593,26,2,1,28045,1
12958,16777216,591299,279066,288,4,4.589730635455102,4.65589114281925,142,14,1,2208460,0
5853,16777216,3316931,1153893,256,5,5.7376584747874455,3.6118308367492546,112,8,2,789413,0
13336,16777216,4703309,1668395,256,4,4.778895345984902,4.21260616953662,246,7,0,1936125,0
10119,16777216,142175,339848,320,3,5.513979108986935,3.959774969092794,69,19,3,181520,0
4365,4194304,2559432,712853,352,3,6.080708712277023,3.54360955556104,213,6,4,2677544,0
13168,16777216,1155282,1604797,288,4,6.182013829988494,4.636874822751437,138,5,3,4080502,0
9237,4194304,4637018,1063954,352,4,5.707236639871613,4.6224350455655765,219,5,0,2600221,0
13980,16777216,2602652,253356,320,6,4.811880291102021,4.69955931191017,165,5,4,3096333,0
7909,4194304,3623089,1443229,352,5,4.449716161756319,3.5048227948633555,248,19,3,1704791,0
13263,4194304,2914116,1874754,288,4,4.492416139898692,3.79900950482325,107,8,1,1435061,0
8036,4194304,471010,1003820,256,6,5.760080682798032,3.719805023296771,180,14,3,4456155,0
9630,4194304,3738759,1973556,288,4,5.93344822034621,3.7658521019539983,111,16,0,152835,0
6177,16777216,4878953,1638334,320,3,5.326187808141581,5.271950226185373,71,6,3,4350093,0
4880,4194304,4782430,1740030,288,5,4.353578220064657,3.9402031454908784,227,17,2,4360277,0
6788,16777216,2570890,1463777,256,5,5.823376112380349,5.134205700665504,61,10,3,2469087,0
3589,3186072149,73211,38278,6440,2,7.960528208102953,7.535222691994027,25,3,0,35966,1
15118,4194304,2769993,1613575,288,5,5.914601713991728,4.487842212315029,193,11,4,4193944,0
1754,1546060238,121590,44439,23877,11,7.950787551043944,6.838049032735512,28,4,0,48718,1
5864,4194304,3209206,1079640,256,3,4.301443602539967,3.536013717959408,88,9,4,1004029,0
14819,4194304,4694189,608417,256,4,4.015225699187817,4.51744044640272,188,16,1,63703,0
5515,4194304,706083,334781,288,6,4.601857383810485,5.284612456463719,99,8,3,4693800,0
5667,4194304,448894,1181660,352,5,5.462671890232135,4.682165643789712,55,12,2,577511,0
46,3738486069,87032,18356,47683,10,7.365480326668474,7.501899907930888,11,4,0,31448,1
5866,16777216,3180506,448858,256,3,4.61779822092255,5.120419711398691,113,8,2,4779421,0
11718,4194304,3748198,868323,256,5,4.158209083505093,3.511278969645034,140,8,1,2822863,0
5133,16777216,4059206,736444,320,5,6.172213083479507,4.732514583204989,118,13,2,1808132,0
11897,16777216,565549,1596551,352,4,4.732256844780918,3.69304723861129,135,8,4,3548834,0
11930,4194304,2761543,1121761,352,4,5.05318390137881,4.401080568775,57,12,2,1764620,0
9971,16777216,4924130,536982,320,4,5.387063500941421,4.9385059814159025,126,9,3,2616828,0
4041,2666586721,35085,42339,1781,10,7.649144092641015,6.8789495352221115,25,2,1,30699,1
11542,16777216,3564583,1108983,288,6,5.759424519415124,5.198307242399131,221,7,4,3660636,0
9432,4194304,390021,846807,288,5,4.268414624216326,3.5862819661904797,123,12,1,2600079,0
9119,4194304,4304827,1114534,352,4,4.138005583020178,3.6917962896016823,129,16,0,3577307,0
7027,4194304,1793451,1493839,288,5,5.4890935450256,3.966743397431326,93,15,1,2981451,0
8372,4194304,3772216,821062,320,4,5.309067923861711,4.122774624415424,201,18,3,3253578,0
6953,4194304,3727386,1211849,288,3,6.291737695213374,3.903179021724726,159,11,1,3227157,0
13937,4194304,813701,597827,288,3,6.2372947059638015,4.615905965377409,50,9,0,1552057,0
2937,1072924639,108057,4777,47662,10,7.4601530507422105,7.15037663384778,5,1,1,4897,1
11115,4194304,1269443,1565117,256,6,5.131877185677142,4.790371921331952,233,8,0,4697066,0
3118,2634944946,195897,29531,39291,1,7.824899812246641,7.085769376485716,17,1,1,21216,1
5670,4194304,1116700,1399653,288,4,4.2119368569306115,5.457952517300821,190,5,4,2487041,0
13496,16777216,4547610,582071,352,6,4.682334316874497,4.074992577593332,237,10,1,1038079,0
14610,16777216,1792053,1183682,352,4,5.963343878719374,3.7601661818657943,228,12,0,2347952,0
14730,4194304,890666,1962740,256,4,5.162499563758782,3.816500361880122,118,15,4,2902607,0
3556,1880681929,11727,49597,7337,9,7.3724504674855345,7.195013403920892,12,4,0,14477,1
7798,4194304,810219,460531,256,3,4.893272457192937,3.9829561704307634,185,10,4,236806,0
11342,16777216,2281863,1071793,352,4,4.9153909195060494,5.032899162446837,68,7,4,1215770,0
1956,3846058231,40293,38770,58865,9,7.293089751389982,7.0014449828522025,27,3,0,62815,1
12497,16777216,65586,1418003,288,5,6.136317170105491,4.47193900753561,190,7,1,1979607,0
10725,16777216,4304677,1361499,256,3,5.959878950513905,5.030936768860011,244,16,1,1158611,0
6516,16777216,744250,1543915,288,3,4.626272590222488,5.176623504214416,96,16,4,235701,0
2127,1451018988,16194,31566,56227,9,7.836986057331859,7.767754478292146,14,2,1,49609,1
3576,1977645634,197897,46431,63189,11,7.984551428095022,7.021745287392996,13,4,0,74467,1
8066,16777216,1670843,1102130,256,6,6.091703047444167,3.520213288862517,187,7,2,906426,0
15622,16777216,1156617,1038750,352,5,5.842879366792994,4.821135586415021,214,15,0,963694,0
14249,4194304,1366852,1508615,352,3,6.036938371295479,4.945057644666482,245,12,0,4457684,0
5556,16777216,558997,403757,352,5,5.53807512633823,4.672769492601,221,5,1,3617605,0
469,1416638220,151052,7448,54714,11,7.778056781377734,7.773129311996854,29,2,0,67367,1
3826,2947794645,92276,46213,25763,9,7.739748195011616,7.456489838350869,11,1,1,28127,1
1924,4126403819,7362,39631,47977,1,7.485031534655395,7.507739723558015,26,4,0,65427,1
1740,2332334508,53112,27135,20315,11,7.714632720458681,7.6026499364449815,26,1,0,22931,1
4913,16777216,4519318,930574,256,6,6.2986832712752285,5.437949806482082,197,9,2,437204,0
4040,169210781,34087,42466,13097,2,7.549992075313886,6.8341824427666475,20,3,1,59758,1
4227,16777216,546422,1376830,320,6,5.25308297381569,4.107165010465317,59,6,1,989219,0
14503,16777216,2760890,1803515,352,6,6.285011763627419,4.195344061321894,151,8,1,1494102,0
10940,16777216,4974379,1165072,256,4,5.715323275006957,4.878673721175786,186,6,2,1003945,0
10113,16777216,1401129,506600,288,6,4.457850864624451,5.258193758382626,237,10,3,3643304,0
11883,4194304,663493,759174,320,5,6.135221866580528,4.909593876569804,207,9,0,1356867,0
10402,4194304,2685532,1980846,288,6,4.613164607773249,5.397544810410425,170,10,2,4418492,0
3712,143410958,88491,16634,26525,2,7.777926557642681,7.654355555540845,26,2,1,76294,1
13392,16777216,4178230,1160989,256,6,4.320405676614277,4.423625468925865,66,9,3,2520146,0
2955,1116364343,149037,12426,23678,11,7.6774877506476145,6.834073921340018,8,3,1,67723,1
9370,4194304,2076192,874147,352,6,6.450611563189868,4.0599553743122865,135,17,0,689576,0
79,1816141171,193162,47961,56420,2,7.9382688297987745,6.882991126232727,19,4,1,50103,1
4986,16777216,1707649,581109,288,4,6.348812599949195,5.267063059246243,187,10,0,1166064,0
1764,307754229,71719,11894,28309,10,7.266518425358346,7.081735919841673,2,2,1,77481,1
5519,16777216,3453292,1839028,256,4,5.073558457553821,4.174545944578531,67,17,0,623699,0
711,2624897595,25771,9152,61318,9,7.264880706274493,7.244763937432627,3,1,1,30810,1
2113,2211108069,69928,40197,14843,10,7.926353125348562,7.306682367753116,25,1,0,16583,1
9156,4194304,1115456,604530,256,4,4.265543620941088,4.652778280330906,140,13,4,2143321,0
920,1952574634,120103,3479,17236,2,7.651723381190302,7.7190356502319,11,4,0,19806,1
10125,16777216,534050,31760,288,6,4.797246297101218,4.509330555694344,197,11,2,1749958,0
9730,4194304,371486,1986266,320,4,5.3850487551767765,4.314503878581984,190,14,3,3934668,0
3437,2762055839,68689,7770,47876,2,7.897023452565208,7.536883905982044,2,4,0,61385,1
7855,16777216,3870654,1333775,288,5,5.5129421250076955,4.40449258416307,224,18,2,4692536,0
9040,4194304,611303,70002,320,6,5.376897230507984,3.847653298269009,152,19,4,2678476,0
3455,611904307,75141,34227,13242,2,7.310475830576325,6.828262701176371,5,4,0,30595,1
15493,16777216,3309479,898037,320,5,6.145856680231323,4.489791628787087,163,8,4,3362991,0
310,4045137988,167423,48631,65457,11,7.8691162873886045,6.929107631834953,26,2,1,38878,1
15043,4194304,4088711,655567,288,4,5.471284441561565,3.528426059149284,174,5,2,4595551,0
6268,4194304,4183872,534001,352,3,4.858154295200959,5.136997807753749,151,9,0,1584923,0
14265,4194304,814394,1261606,288,4,4.121668637102087,4.406638737956014,158,10,1,2850530,0
6032,4194304,4535228,1125144,320,6,4.645303749123895,5.054785462575255,59,14,0,630955,0
5983,4194304,118197,1510640,352,6,5.677303401384904,4.5200211645181305,207,5,4,1564367,0
4403,16777216,637452,1555610,256,6,4.068285292678129,4.009542865378793,246,12,0,1652548,0
15560,4194304,4339713,1547286,256,3,4.792603907273633,5.483540268505408,50,16,1,2565821,0
1030,1903960319,184012,16279,50246,2,7.316688436508706,7.6068119136312164,8,4,1,27856,1
1480,506757519,90069,47781,53914,1,7.786444521353759,6.8619390019475395,5,2,1,8556,1
11391,4194304,4708327,1827503,352,3,5.521041866359825,4.402134782908917,73,19,0,3770547,0
3886,1269809902,117812,4783,344,1,7.322293737520572,7.2273017378313895,5,2,1,54753,1
15755,4194304,3117610,1119591,352,5,4.797423981456605,3.912187812660881,236,19,2,2193877,0
3997,578455428,16213,39527,24036,10,7.256160625473241,7.058396264121023,20,2,1,19589,1
14039,16777216,2619877,1371345,288,5,4.160885704291349,3.8962817268639887,102,10,3,4267998,0
8817,16777216,2045898,1722347,352,6,4.038491637401425,4.3985901257730085,173,13,0,3499811,0
13727,4194304,3578758,301497,320,5,6.172004222983883,4.422962143415191,191,11,2,4867467,0
252,1070010718,105330,28499,64621,9,7.355755992716672,6.980324446380823,21,3,0,54352,1
3181,3265804257,132864,30774,32430,1,7.295973917380064,7.748275989268324,14,2,0,21650,1
13430,16777216,219188,306963,288,3,5.41088326737281,4.454254455830498,164,16,0,4861490,0
1743,3954964624,112894,5828,11038,2,7.344497855379592,7.638501620803443,4,3,1,75382,1
4244,4194304,4619485,475829,320,4,4.838614814873153,4.259183073344363,239,19,2,268218,0
3150,2362589005,66255,38990,46105,10,7.758322445875046,7.431009885942402,9,3,1,49158,1
16336,16777216,636747,632033,320,4,4.207706936730129,4.641076029370148,82,6,0,3564008,0
9020,16777216,2629204,1798666,288,6,4.158833370738341,5.318248142135633,129,8,4,2661603,0
5845,4194304,257684,747485,352,6,6.230098790084371,4.817680138891295,221,13,2,2367977,0
12275,4194304,104532,794227,320,4,4.363181168415089,4.648742340862888,136,10,3,2571517,0
1755,3458677206,77490,10589,43955,9,7.698904105007722,6.919322009411171,23,1,0,50470,1
13252,4194304,1265551,1897806,352,4,4.547791685211586,3.625782484639057,195,13,0,3411851,0
16138,16777216,2774101,349079,256,5,4.078193128187016,4.198643350472111,113,7,1,328801,0
15372,4194304,1024065,274945,320,6,6.17523847403443,3.694060721066717,53,17,0,2302583,0
2873,4021438623,108955,15431,19964,9,7.209730105371215,7.574940448110784,19,2,0,49390,1
2378,96469810,24079,21381,32902,1,7.725304745302535,7.567015868478012,25,1,0,46298,1
7004,16777216,1780339,1881299,352,6,4.510914234372992,3.8587407841254073,155,14,1,1163525,0
4810,4194304,1331236,1847391,256,5,4.12027132004167,4.922752407504966,55,5,3,4046087,0
7068,4194304,1728088,296840,320,3,5.882214509144577,4.721745577806897,189,15,1,4731656,0
3286,921060960,12536,35136,27310,9,7.209986999657198,7.544650569660627,12,1,1,60717,1
4186,4194304,2222167,977230,320,4,6.142896488621872,5.4595477488994835,177,16,1,1332825,0
4536,4194304,4496958,806910,352,3,4.920927706483786,4.445373332871194,132,16,4,380678,0
9416,4194304,990723,1870441,320,6,4.142647292329903,4.7845162743501986,90,6,1,2018465,0
12567,16777216,2289454,1775680,352,4,4.726175836072244,4.527397236939853,197,12,1,2382847,0
341,3256850879,105254,35208,25016,11,7.3409181318243695,7.069609644808733,12,4,0,42807,1
14472,4194304,1433462,1912162,288,6,5.45101709045105,4.178589177386628,209,19,3,1129407,0
9831,16777216,1820529,1722088,320,3,5.9243754183766235,3.7683376106137167,230,16,3,1622716,0
7553,4194304,1164629,404254,256,6,5.041830634735112,4.345034139158028,192,14,3,4212807,0
16037,4194304,4921717,1582583,320,3,6.198586614884171,5.424427711235212,56,12,0,1568972,0
1805,1839929319,32541,13557,27319,1,7.330395423028925,7.275173200846705,25,2,0,71325,1
16005,16777216,4081645,1593095,320,4,5.983944373479016,3.5646577316896657,187,6,1,4710739,0
27,161943992,177845,17734,65416,10,7.499716815640176,7.384706721385342,29,1,0,20391,1
7399,4194304,1365756,842803,256,6,5.519238773546157,5.495514628465721,201,19,3,1287349,0
1625,2104425305,100229,22010,26759,9,7.243598075618073,6.91909742793479,14,1,1,71149,1
6571,16777216,3164028,254593,320,4,5.289325452396919,4.906478793812279,242,16,0,3760354,0
10477,4194304,1449951,1138503,288,4,4.481857226976864,3.5545668525277305,167,7,0,4574640,0
2379,405305584,4909,41451,7074,9,7.673376420068765,6.822192951188154,28,2,0,66121,1
13565,16777216,767398,194152,288,5,4.436710012301604,3.6236579213960036,162,19,4,2219033,0
10229,4194304,2289686,329612,320,4,4.5917100089941405,4.993460891761433,170,9,3,571161,0
8149,4194304,1889138,276234,320,6,5.03780152653019,4.801771852647333,126,10,1,1433578,0
5138,16777216,966292,1646416,288,6,5.6773481873040375,3.9230864539676658,207,15,1,2383849,0
10354,16777216,2686334,1704465,320,3,4.102088993354703,5.394947591480274,181,9,4,3274369,0
3185,4179567565,135131,40834,15676,2,7.74637798897036,7.113908815072192,19,3,1,73175,1
5153,4194304,4330601,130459,256,5,4.472364376155472,5.103650073098763,187,5,3,1558831,0
3787,437274648,30232,25508,8757,10,7.892472334604275,7.448281992311136,6,3,0,28136,1
16,2628922333,53916,42990,58907,11,7.614969414724662,7.6271642014106344,15,4,1,57916,1
9218,16777216,2232765,1037983,288,3,5.098704416447231,4.783626448358442,211,13,3,1446982,0
7241,16777216,3811836,1801553,288,4,4.341511006949139,4.4896971231803136,60,9,4,815442,0
3405,2223707465,181869,3018,41738,1,7.7066854726829535,7.628542645604877,6,1,0,43838,1
7782,4194304,3718246,1145669,256,4,4.681221480292997,5.176729775206169,165,9,2,1762061,0
1896,4196276067,152228,32581,14526,1,7.800587797242607,7.587003521272297,2,1,0,22012,1
7473,16777216,4857408,313267,256,3,4.915542712000644,4.961417086803129,111,16,2,2615341,0
8015,16777216,3429889,1305116,320,4,5.485807111968308,5.137885697062017,206,10,4,109823,0
14610,4194304,3578983,253406,320,4,4.3111221208708805,4.06606497612527,55,13,3,2506071,0
9405,16777216,3687066,1151229,288,6,5.0299368100299695,3.590861509557522,68,16,3,1730536,0
12339,16777216,3621156,1284260,320,4,6.323563512615468,4.178063883794977,113,17,0,1590832,0
3460,1779569036,183193,20614,54684,1,7.722820527460348,7.492726203783534,22,2,1,79986,1
336,1826324011,63583,21179,12434,2,7.505288433563335,7.649051761920953,20,1,1,5216,1
13964,4194304,2227975,108587,320,5,4.300714287890234,3.6570899276649147,224,15,0,851556,0
3220,3736841987,144585,35425,26549,9,7.965143688333798,7.3841952670923305,7,4,0,71400,1
9236,16777216,3330202,672382,320,5,5.107285157784009,4.946142174962089,152,7,1,3482923,0
13498,4194304,2240683,1983033,288,3,6.137362821576333,4.8295901872471685,158,7,2,1581269,0
1868,3476609340,40302,26129,9548,9,7.739759550346781,7.006766729679468,26,1,1,38710,1
11847,16777216,1808328,548235,320,6,5.289726001110834,4.216793468611603,165,19,4,1585094,0
4522,4194304,3230487,800788,352,5,5.159261455671379,4.9664092221375125,246,8,0,279769,0
2732,949955197,46339,37007,51657,9,7.461907360704597,6.955731966352712,16,1,1,4950,1
2615,2432980260,191349,38529,30493,11,7.882482877384554,7.3730261987535926,19,1,1,41098,1
8033,16777216,825933,578085,320,5,5.430408257868646,4.948485151453799,178,19,1,2458032,0
13749,16777216,2985931,1040333,320,4,5.614868927292213,4.600074905422198,138,10,3,1837543,0
2091,3990994281,27073,14417,48907,9,7.826606162648962,6.904268460646844,29,1,1,30101,1
7636,4194304,2492857,1674037,320,4,4.314133267093742,3.7715716512531876,122,9,4,3281402,0
9622,16777216,2941602,496807,320,4,5.194477267045956,3.791786439558236,174,11,0,4741391,0
9246,16777216,301859,683227,320,3,4.92612397799487,3.999045293944878,64,10,3,4940878,0
11409,4194304,2778530,829408,352,5,4.059243505296837,5.405893028049624,97,15,1,3934467,0
6138,4194304,3839485,13077,256,5,5.821484106344747,4.721898066243872,227,12,2,2787782,0
13540,16777216,1979952,1480758,256,4,6.208452955228807,4.616962346811689,200,5,3,1217685,0
9218,16777216,3084891,835633,320,5,4.806341054847146,4.138580484891742,75,6,0,3840369,0
15978,4194304,3106151,1985004,256,4,5.530374689273786,4.0132334918770844,206,15,4,118443,0
9115,16777216,2862428,169751,256,5,6.29599052847575,5.046600016018792,52,12,0,947532,0
5911,16777216,4002319,691778,320,5,5.879315811933875,4.376673192475163,57,8,0,3356595,0
1178,955097231,117328,16777,6226,10,7.625469317342038,7.3420474247355,6,3,1,72587,1
12722,16777216,487591,358205,320,4,6.209593090246579,4.133710171559848,116,15,2,3825727,0
5546,4194304,4069341,122014,256,5,6.443764960322328,4.511840026849729,70,11,4,2085878,0
3827,1524933018,79828,13138,38872,9,7.584249200248538,6.809523031695486,19,1,1,65298,1
6003,4194304,2301727,1974019,256,6,4.214997429087382,4.351185707788359,151,6,2,3948750,0
5112,16777216,3662585,1514589,288,4,6.2907550847874525,4.279091916399496,60,10,3,80511,0
8170,4194304,1482677,256612,288,5,4.468828616430521,5.108988709895007,244,18,1,1678124,0
914,4001586503,166234,47409,47264,11,7.6702585613705345,7.671551813427254,9,1,1,79978,1
16359,16777216,4080281,386589,352,6,6.195957192967239,4.549268312790576,160,7,2,4080930,0
12137,16777216,2383988,16011,352,3,5.557127414640437,4.135680067468297,137,9,3,324630,0
12951,4194304,3052333,1879694,320,6,5.930668508018646,4.52852345936724,202,9,2,2452205,0
10179,16777216,3858567,945963,352,4,4.742346844544307,4.854709258230217,164,7,3,833579,0
4679,16777216,4005567,1216438,320,3,4.601633688914411,3.5069638473692235,171,17,0,4065380,0
13640,16777216,3637843,939874,288,6,6.07357140040801,5.4667597023529115,164,6,0,2042871,0
13404,16777216,3849718,90986,256,4,4.2770109875815985,4.257274545374587,61,13,4,1820505,0
15835,4194304,2289628,514708,320,3,4.369321406352672,4.927888596827975,117,19,0,3848364,0
2487,3347770051,158869,15086,43978,10,7.763197690763748,7.033819274261077,5,4,0,28733,1
2743,3250042951,39043,5328,32979,11,7.947942579854286,6.947585822917471,9,3,1,67352,1
1529,2709146321,160777,26419,41837,2,7.837278120539081,7.463182512203156,26,1,0,73398,1
2895,2290333711,64819,36939,39409,9,7.458406121468139,7.66660410428007,2,1,1,43449,1
15272,4194304,973092,1626907,256,3,6.279678956667549,5.211616804067651,177,15,3,4448554,0
1922,2939580470,142919,21336,25083,9,7.256325003175023,6.999268616065193,19,2,1,67860,1
12348,16777216,4608732,1090453,352,3,4.114842492766807,5.35788087174268,62,7,2,523749,0
4488,16777216,4000991,682282,320,3,5.737595969524795,3.756756328113031,99,17,2,1577964,0
3221,3773802635,113510,23750,13822,9,7.575038258286489,7.36453335530919,5,3,0,35673,1
7632,4194304,2436076,141240,352,6,5.04167352740637,4.15615644081484,188,15,4,3321630,0
1614,1316126207,92001,43930,22754,2,7.43421583596722,7.582982878695091,19,1,0,33828,1
15187,16777216,2190952,112981,288,6,4.668331786143931,4.630098892504262,69,12,3,1503251,0
15356,16777216,4643454,1504507,256,6,4.8279456124053315,4.756462015554261,136,12,1,1908305,0
13606,4194304,3375678,763947,288,3,4.326613140064255,3.6219166677957118,123,14,2,4039741,0
10923,16777216,342244,592629,256,6,4.716935526900738,5.025341717095025,220,10,0,2231795,0
4712,16777216,1483436,1674648,256,5,4.430394712424257,4.746011144155379,217,5,2,3866613,0
3401,937109486,124809,25144,40244,9,7.710093972996806,7.08358757144191,22,1,0,74674,1
7840,16777216,1136918,281960,256,6,6.329139654732593,4.933853091871591,133,6,3,2211137,0
1613,1340327942,169491,25271,59487,10,7.918119992585327,7.560795613902232,22,2,0,54684,1
2101,4238672082,83113,22215,13100,1,7.811877449916657,7.289732204008654,26,4,0,6840,1
456,4122212529,123752,2256,55442,10,7.800664639982281,7.6928006424078,16,2,0,64165,1
4840,4194304,3604408,33500,320,5,4.681421477086951,4.689988744519841,117,14,4,4574763,0
7576,4194304,1700569,1053566,256,5,5.322526500183919,3.690315946809528,184,16,2,913735,0
3899,3419449254,138527,10091,37337,2,7.604425398907058,7.090656100081889,7,4,1,30779,1
14640,4194304,4638969,1738295,288,4,5.9298053398366,4.7923583372201515,77,19,1,4506248,0
555,2614591417,45581,28827,33215,11,7.5988092520941155,7.463013906934849,14,2,0,45131,1
7794,4194304,171031,1449407,288,5,5.328761829606871,3.9512184084636885,162,16,0,2932313,0
388,3933212956,157295,3854,11090,11,7.217051124347953,7.039720177066501,11,3,0,34459,1
13004,4194304,4410410,1508569,352,6,5.406757632608757,3.8124487394482296,134,10,0,3834294,0
838,1679443339,79631,41438,5187,11,7.988431455439544,7.198251644174675,13,1,1,38442,1
6823,16777216,174764,258495,256,5,4.13290292933682,3.601907956112307,179,15,3,2500863,0
2858,1670886786,17020,26209,55322,11,7.939878769285083,7.065250644667618,18,4,0,61981,1
1330,1138202873,85950,34930,28972,1,7.896181413941637,6.8973256428796414,3,4,0,24022,1
2994,1944118412,172395,3627,55628,1,7.6294798107008335,7.5725693748561,2,3,1,41440,1
12125,16777216,1926180,196523,256,5,6.083112597003311,4.5747041618151085,80,5,3,4481680,0
6583,16777216,4812889,397310,288,4,4.915930387273725,5.11244116154966,116,12,1,692612,0
803,2263512585,18166,36365,28934,10,7.780974273703168,7.301171664508914,29,2,1,61439,1
10921,16777216,1168462,332120,352,6,4.200048563816524,5.267984564302084,234,9,3,3090772,0
1267,259506184,37505,15314,63625,1,7.954908030916057,7.13050777527532,25,4,0,15765,1
1519,1063162546,179309,21549,64178,10,7.926099662015586,7.470057664029685,2,4,0,59650,1
13029,4194304,2026016,1366972,256,3,5.786380245675206,3.9618020388227544,83,7,4,2932064,0
15898,16777216,4993476,530577,288,5,4.219909371310965,5.478470498035485,208,5,2,2807283,0
8021,16777216,1754453,374803,288,3,4.984428278501012,4.215505123825649,212,13,0,3971926,0
9215,4194304,350122,289037,256,3,6.068481655588771,4.600254095635929,85,17,0,4752936,0
9822,4194304,4256164,1232255,352,3,6.406734630431244,4.12277487334009,108,5,0,903356,0
8356,16777216,3619150,345603,320,6,4.10507660357998,5.079303030963699,234,16,0,4736388,0
8930,16777216,3846034,1294461,256,5,5.843915403058243,5.327085296705978,117,8,0,3390472,0
9960,4194304,664298,521220,256,5,4.320728560942775,3.5542799177683606,183,16,4,1829393,0
8611,16777216,1223457,798169,256,5,4.749117240880173,4.8545092873566915,52,15,2,509679,0
9427,16777216,233843,922581,256,6,5.250090537344099,4.025828144257688,244,15,3,1142391,0
7225,4194304,3031930,1301062,256,5,5.887380330204947,4.289140020576621,244,8,4,524243,0
14597,16777216,4688404,304414,320,5,5.994561309566572,4.530728697658774,101,9,4,1490163,0
4114,4194304,2958793,322480,288,3,4.261994222858488,4.974529040183685,129,15,3,2074295,0
8092,4194304,1956580,247609,352,5,4.956120419873546,4.527877173159137,133,18,1,1887342,0
510,3899130031,92585,38974,7685,10,7.900782891909499,7.10056149857478,4,1,0,27821,1
12081,16777216,494169,1078763,256,3,5.233023332169483,5.316083124091016,138,12,3,2317019,0
10868,4194304,3479258,1660150,256,3,6.047109712356103,3.5481009513465427,128,18,4,3549816,0
8314,16777216,1551479,1829414,320,4,4.414042951351002,4.596729684760002,149,13,2,4593934,0
2676,1845031209,83145,34501,28220,10,7.816026306232129,7.175411545908712,14,2,0,32733,1
1766,1415837285,65086,6206,56729,2,7.5730333924505056,6.86782748066405,15,2,1,60112,1
6793,16777216,1320772,1397591,256,3,5.284296352917634,3.782518951812187,128,10,2,1524234,0
1212,567197768,22032,36982,56999,1,7.998230927865546,6.8769908081206035,7,1,0,76834,1
1393,2234956896,177637,17063,63084,9,7.517105116004861,7.75428943786892,22,2,1,43649,1
3350,1211634135,191480,8320,52824,10,7.52710182854992,6.935370459787843,2,3,1,11326,1
5,2677525387,166858,46595,10918,9,7.602636175944231,7.7719167608239665,28,1,1,45800,1
7725,16777216,1411403,1694222,352,6,4.655727901797037,4.6114242654827935,121,9,0,124632,0
8130,4194304,2666854,1094957,256,6,6.235723173701857,5.333279720478911,171,8,3,3464534,0
7117,16777216,3462904,1056075,320,6,6.452779839050687,5.435104010544112,218,10,3,1910643,0
1200,3080345481,161718,32899,31117,10,7.281397786465736,7.729792405924285,25,4,0,36717,1
13140,16777216,3537628,1081099,320,5,4.138714966310786,3.9594630532255874,202,14,4,2905464,0
5784,4194304,209137,1308608,256,4,4.135727719369782,3.9453820379185727,141,10,1,2728212,0
10531,4194304,4289227,1019308,320,5,4.436155359401436,5.1414715728499605,54,13,0,1065175,0
4644,16777216,65591,664272,320,3,4.717234559580785,4.858226733144136,128,5,1,658924,0
4772,4194304,2545885,668624,256,6,5.865683084955015,4.215591274518958,133,7,0,583471,0
2093,1725642568,60319,24120,5295,10,7.378085219581816,6.924887345110649,16,3,1,18104,1
9603,16777216,2881155,498258,288,5,4.174596481233758,4.021177988962863,138,9,4,1988371,0
8012,4194304,1490297,1407179,288,5,4.805265002668157,3.55279169756509,176,10,0,4679485,0
7917,16777216,2987902,215612,256,3,4.252998614816937,4.046686606979801,78,13,2,3932075,0
12808,4194304,3687718,1618176,320,4,4.994876415675686,4.535983545108191,67,19,4,1593519,0
10557,16777216,2789516,1440728,288,6,6.251704249405607,5.2678269578159655,236,19,2,2270935,0
1915,545104050,189814,3286,20943,11,7.847625100260059,7.115961820279532,27,1,1,7659,1
